,date,ric,nat,pl,em,ml,rie,g75µ,g45µ,sba,r1_iram1622,r2_iram1622,r3_iram1622,r7_iram1622,r28_iram1622,r91_iram1622,pf,so3,mgo,sio2,fe2o3,caot,al2o3,na2o,k2o
447,2019-11-08,6757ST,AC,2,LML,2,6757ST,0.17,2.09,421.0,,31.4,,48.4,57.4,,1.88,2.81,0.92,21.86,4.4,60.69,4.16,0.1,1.29
448,2019-11-08,6758ST,AC,3,LML,3,6758ST,0.24,1.89,426.0,,30.0,,44.3,55.4,,1.94,2.86,0.9,22.12,4.36,61.32,4.29,0.11,1.21
449,2019-11-10,6762ST,AC,2,LML,2,6762ST,0.12,1.96,421.0,,30.0,,47.8,57.9,,1.8,2.86,0.95,22.23,4.7,61.25,4.2,0.1,1.18
450,2019-11-10,6767ST,AC,3,LML,3,6767ST,0.14,2.34,427.0,,29.7,,44.0,56.4,,1.7,2.88,0.9,22.03,4.44,61.49,4.26,0.11,1.12
451,2019-11-11,6769ST,AC,3,LML,3,6769ST,0.11,1.6,432.0,,30.1,,46.9,57.6,,1.75,2.91,0.89,21.77,4.61,61.21,4.03,0.1,1.07
452,2019-11-12,6775ST,AC,2,LML,2,6775ST,0.44,3.11,400.0,17.3,30.6,37.7,47.2,58.0,,2.11,2.82,0.96,22.3,4.67,61.0,4.23,0.1,1.17
453,2019-11-13,6781ST,AC,3,LML,3,6781ST,0.41,2.86,398.0,,30.2,,45.0,55.1,,2.32,2.82,0.9,21.96,4.58,61.63,4.0,0.1,1.13
454,2019-11-15,6785ST,AC,2,LML,2,6785ST,0.13,1.94,423.0,,33.7,,50.9,58.5,,1.8,2.82,0.91,22.0,4.64,61.17,4.1,0.1,1.15
455,2019-11-15,6786ST,AC,3,LML,3,6786ST,0.18,2.25,412.0,,32.3,,48.2,57.6,,2.12,2.85,0.92,22.1,4.57,61.05,4.18,0.1,1.2
456,2019-11-17,6790ST,AC,2,LML,2,6790ST,0.1,1.95,419.0,,32.6,,48.6,60.1,,2.27,2.85,0.93,21.92,4.68,61.12,4.08,0.1,1.1
457,2019-11-17,6791ST,AC,3,LML,3,6791ST,0.48,3.25,400.0,,30.4,,46.0,56.2,,1.9,2.72,0.91,21.77,4.75,61.71,3.9,0.09,0.92
458,2019-11-18,6796ST,AC,3,LML,3,6796ST,0.12,2.22,416.0,,30.2,,46.0,57.5,,2.14,2.86,0.94,21.82,4.77,61.23,3.96,0.1,0.94
459,2019-11-19,6800ST,AC,2,LML,2,6800ST,0.1,2.28,415.0,18.4,30.6,36.6,46.6,56.9,,1.88,2.89,0.94,21.88,4.74,61.09,3.99,0.1,0.94
460,2019-11-20,6805ST,AC,3,LML,3,6805ST,0.29,2.45,409.0,,31.2,,46.7,57.2,,2.05,2.84,0.95,21.73,4.57,61.25,4.06,0.1,1.13
461,2019-11-22,6811ST,AC,2,LML,2,6811ST,0.21,2.26,419.0,,30.1,,46.4,56.7,,1.97,2.94,0.91,21.77,4.5,61.9,4.03,0.09,1.11
462,2019-11-22,6812ST,AC,3,LML,3,6812ST,0.19,2.22,411.0,,29.3,,44.6,55.4,,2.46,2.91,0.91,21.75,4.5,61.26,4.04,0.09,1.16
463,2019-11-24,6816ST,AC,2,LML,2,6816ST,0.29,2.34,416.0,,29.2,,45.2,56.8,,2.02,2.91,0.93,22.12,4.57,61.54,4.13,0.1,1.15
464,2019-11-24,6817ST,AC,3,LML,3,6817ST,0.36,2.6,395.0,,28.7,,45.2,56.8,,2.19,2.87,0.94,22.18,4.56,61.17,4.16,0.09,1.12
465,2019-11-25,6822ST,AC,3,LML,3,6822ST,0.26,2.35,404.0,,27.3,,42.5,55.6,,1.99,2.85,0.92,22.0,4.64,61.46,4.06,0.1,1.16
466,2019-11-26,6825ST,AC,2,LML,2,6825ST,0.21,2.08,407.0,18.0,30.7,36.7,46.1,54.0,,1.9,2.89,0.93,22.02,4.69,61.15,4.08,0.1,1.15
467,2019-11-27,6829ST,AC,3,LML,3,6829ST,0.26,2.37,416.0,,28.1,,42.8,53.3,,2.19,2.87,0.86,21.96,4.77,61.8,4.09,0.1,1.14
468,2019-11-29,6872ST,AC,2,LML,2,6872ST,0.22,2.31,422.0,,32.2,,49.6,59.9,,1.93,2.87,0.94,22.03,4.64,61.36,4.06,0.1,1.1
469,2019-11-29,6877ST,AC,3,LML,3,6877ST,0.11,1.88,412.0,,29.5,,46.5,56.4,,1.99,2.79,0.92,21.86,4.64,61.07,4.03,0.1,1.11
470,2019-12-01,6877ST,AC,2,LML,2,6877ST,0.09,2.16,418.0,,33.4,,48.8,58.3,,1.94,2.9,0.95,22.09,4.64,61.18,4.08,0.1,1.16
471,2019-12-01,6878ST,AC,3,LML,3,6878ST,0.19,2.39,422.0,,31.9,,46.8,56.3,,2.04,2.88,0.92,21.86,4.62,61.0,4.05,0.1,1.16
472,2019-12-02,6827ST,AC,3,LML,3,6827ST,0.26,2.2,431.0,,30.4,,46.2,56.4,,1.97,2.87,0.91,21.96,4.7,61.28,4.1,0.1,1.18
473,2019-12-03,6827ST,AC,2,LML,2,6827ST,0.41,2.8,425.0,19.9,32.0,,48.0,58.4,,2.11,2.82,0.91,22.03,4.7,61.42,4.05,0.1,1.15
474,2019-12-04,6852ST,AC,3,LML,3,6852ST,0.33,2.4,429.0,,31.7,,47.2,58.9,,2.16,2.77,0.9,21.88,4.67,61.33,4.01,0.1,1.13
475,2019-12-06,6856ST,AC,2,LML,2,6856ST,0.18,1.96,437.0,,34.9,,49.3,57.9,,1.84,2.82,0.9,21.75,4.66,61.17,4.04,0.1,1.18
476,2019-12-06,6857ST,AC,3,LML,3,6857ST,0.09,1.7,434.0,,35.7,,49.3,56.9,,1.74,2.83,0.89,21.66,4.67,60.99,4.0,0.1,1.15
477,2019-12-08,6861ST,AC,2,LML,2,6861ST,0.11,1.84,429.0,,35.9,,50.2,59.0,,1.82,2.79,0.89,21.84,4.56,61.11,4.13,0.1,1.24
478,2019-12-08,6862ST,AC,3,LML,3,6862ST,0.2,1.99,432.0,,34.7,,50.2,59.9,,1.79,2.88,0.87,21.51,4.58,61.14,3.99,0.09,1.19
479,2019-12-10,6868ST,AC,3,LML,3,6868ST,0.31,2.62,423.0,,34.9,,52.1,59.8,,1.81,2.86,0.83,21.57,4.74,61.73,3.96,0.1,1.09
480,2019-12-10,6877ST,AC,2,LML,2,6877ST,0.19,2.1,428.0,22.8,35.7,43.2,50.5,,,1.78,2.87,0.87,21.63,4.76,61.74,3.99,0.1,1.08
481,2019-12-11,6878ST,AC,3,LML,3,6878ST,0.09,1.9,430.0,,35.2,,50.5,59.3,,1.75,2.88,0.84,21.48,4.75,61.5,3.95,0.09,1.06
482,2019-12-13,6882ST,AC,2,LML,2,6882ST,0.07,1.9,429.0,,34.0,,48.5,56.4,,1.93,2.84,0.87,21.72,4.67,61.46,3.99,0.1,1.11
483,2019-12-13,6887ST,AC,3,LML,3,6887ST,0.16,2.1,428.0,,32.8,,46.7,58.1,,1.89,2.77,0.84,21.41,4.69,61.0,3.93,0.1,1.05
484,2019-12-15,6887ST,AC,2,LML,2,6887ST,0.08,1.77,429.0,,32.0,,47.2,57.8,,1.74,2.89,0.87,21.72,4.61,61.23,4.0,0.1,1.11
485,2019-12-15,6888ST,AC,3,LML,3,6888ST,0.14,1.6,431.0,,32.2,,47.9,58.7,,1.88,2.93,0.88,21.76,4.7,61.54,4.02,0.09,1.12
486,2019-12-16,6892ST,AC,3,LML,3,6892ST,0.11,1.7,427.0,,31.9,,47.9,59.8,,1.71,2.89,0.88,21.75,4.72,61.84,4.0,0.1,1.11
487,2019-12-17,6899ST,AC,2,LML,2,6899ST,0.18,1.8,421.0,20.2,33.0,41.3,50.5,59.6,,2.03,2.83,0.83,21.41,4.62,61.85,3.85,0.09,1.02
488,2019-12-18,6907ST,AC,3,LML,3,6907ST,0.2,1.74,423.0,,31.9,,47.4,59.6,,1.9,2.92,0.89,22.0,4.72,61.31,4.05,0.1,1.07
489,2019-12-20,6906ST,AC,2,LML,2,6906ST,0.48,2.6,411.0,,27.1,,42.0,54.5,,1.8,2.8,0.0,21.77,4.61,60.89,4.06,0.0,0.98
490,2019-12-20,6907ST,AC,3,LML,3,6907ST,0.31,2.31,433.0,,30.5,,47.2,60.6,,1.65,2.81,0.0,21.64,4.71,60.61,3.97,0.0,0.96
491,2019-12-22,6916ST,AC,2,LML,2,6916ST,0.26,2.11,426.0,,33.0,,47.9,58.9,,1.56,2.85,0.0,21.98,4.66,60.98,4.08,0.0,1.06
492,2019-12-22,6917ST,AC,3,LML,3,6917ST,0.61,2.65,414.0,,27.1,,40.8,54.2,,1.62,2.85,0.0,21.8,4.71,60.82,4.06,0.0,1.05
493,2019-12-23,6918ST,AC,3,LML,3,6918ST,,,,,,,,58.3,,,,,,,,,,
494,2019-12-23,6920ST,AC,3,LML,3,6920ST,0.55,2.44,400.0,,32.4,,47.7,59.3,,1.59,2.88,,22.01,4.89,60.77,4.04,,0.95
495,2019-12-24,6919ST,AC,2,LML,2,6919ST,0.18,1.9,422.0,18.9,34.2,39.4,48.1,57.2,,1.63,2.83,0.0,21.91,4.69,60.79,4.08,0.0,1.05
496,2019-12-25,6925ST,AC,3,LML,3,6925ST,0.26,2.0,415.0,,29.8,,45.3,55.1,,1.69,2.95,0.8,21.81,4.81,60.71,4.06,0.1,1.04
497,2019-12-27,6929ST,AC,2,LML,2,6929ST,0.23,1.88,420.0,,32.7,,47.7,58.7,,1.96,2.88,0.88,22.73,4.72,61.2,4.09,0.11,1.01
498,2019-12-27,6970ST,AC,3,LML,3,6970ST,0.46,2.49,410.0,,27.0,,42.9,53.8,,1.67,2.9,0.66,21.79,4.89,60.82,4.0,0.04,1.04
499,2019-12-29,6972ST,AC,2,LML,2,6972ST,0.16,1.92,424.0,,30.5,,44.2,54.5,,1.81,2.76,0.87,22.69,4.75,61.19,4.14,0.11,1.02
500,2019-12-29,6977ST,AC,2,LML,2,6977ST,0.48,2.83,409.0,,26.4,,42.7,54.8,,1.95,2.74,0.87,22.45,4.77,61.31,4.01,0.1,0.99
501,2020-01-01,6977ST,AC,3,LML,3,6977ST,0.39,2.61,410.0,,29.8,,42.3,55.2,,2.1,2.88,0.66,21.89,4.74,60.77,4.03,0.04,0.93
502,2020-01-01,6922ST,AC,2,LML,2,6922ST,0.26,2.14,417.0,18.4,30.9,36.5,43.5,56.7,,1.77,2.83,0.0,21.96,4.53,60.49,4.15,0.04,1.13
503,2020-01-03,6928ST,AC,2,LML,2,6928ST,0.24,2.25,420.0,,31.8,,47.7,57.4,,1.83,2.77,0.87,22.38,4.43,61.12,4.23,0.11,1.07
504,2020-01-03,6929ST,AC,3,LML,3,6929ST,0.19,2.0,412.0,,29.5,,45.7,56.4,,2.2,2.77,0.89,22.57,4.62,61.08,4.15,0.11,1.0
505,2020-01-05,6957ST,AC,2,LML,2,6957ST,0.15,2.1,423.0,,31.4,,46.9,57.2,,2.04,2.76,0.87,22.4,4.26,61.27,4.33,0.11,1.09
506,2020-01-05,6952ST,AC,3,LML,3,6952ST,0.22,2.33,419.0,,29.9,,45.6,56.3,,2.4,2.67,0.87,22.29,4.43,61.4,4.23,0.1,1.04
507,2020-01-06,6958ST,AC,3,LML,3,6958ST,0.11,1.64,431.0,,32.3,,47.2,59.2,,2.26,2.68,0.85,21.98,4.18,61.48,4.56,0.1,1.08
508,2020-01-07,6959ST,AC,2,LML,2,6959ST,0.06,1.56,443.0,19.8,32.9,39.4,47.1,60.0,,2.11,2.66,0.85,21.85,4.15,61.31,4.5,0.1,1.09
509,2020-01-08,6967ST,AC,3,LML,3,6967ST,0.16,1.77,428.0,,31.9,,47.2,59.4,,2.39,2.69,0.85,21.77,4.19,61.44,4.49,0.11,1.1
510,2020-01-10,6966ST,AC,2,LML,2,6966ST,0.2,2.1,431.0,,30.6,,46.2,57.1,,2.05,2.72,0.88,21.91,4.58,61.21,4.5,0.1,1.09
511,2020-01-10,6967ST,AC,3,LML,3,6967ST,0.19,1.97,424.0,,29.7,,46.2,57.0,,2.12,2.78,0.89,22.12,4.54,61.32,4.45,0.1,1.09
512,2020-01-12,6970ST,AC,2,LML,2,6970ST,0.22,2.2,435.0,,32.4,,48.3,56.3,,2.25,2.79,0.9,21.95,4.58,61.03,4.45,0.1,1.11
513,2020-01-12,6971ST,AC,3,LML,3,6971ST,0.28,2.43,432.0,,32.0,,46.2,57.1,,2.12,2.71,0.89,21.9,4.61,61.09,4.38,0.1,1.09
514,2020-01-13,6977ST,AC,3,LML,3,6977ST,0.1,2.0,423.0,,31.9,,48.6,60.2,,1.87,2.82,0.84,22.0,4.73,61.4,4.25,0.1,0.97
515,2020-01-14,6982ST,AC,2,LML,2,6982ST,0.14,2.0,426.0,21.6,33.7,40.1,47.8,59.8,,1.94,2.86,0.87,21.95,4.65,61.27,4.35,0.1,1.02
516,2020-01-15,6989ST,AC,3,LML,3,6989ST,0.22,2.34,429.0,,34.2,,46.8,58.5,,1.89,2.74,0.86,21.96,4.59,61.53,4.2,0.1,0.98
517,2020-01-17,6997ST,AC,2,LML,2,6997ST,0.11,2.02,436.0,,32.5,,47.6,59.5,,1.68,2.79,0.89,21.95,4.86,61.28,4.16,0.1,0.97
518,2020-01-17,6992ST,AC,3,LML,3,6992ST,0.08,1.69,427.0,,34.5,,49.6,59.2,,1.79,2.73,0.93,21.78,5.21,61.34,4.03,0.1,0.94
519,2020-01-19,6998ST,AC,2,LML,2,6998ST,0.26,1.61,424.0,,34.8,,49.0,59.6,,1.83,2.81,0.91,21.84,4.98,61.42,4.08,0.1,0.96
520,2020-01-19,6999ST,AC,3,LML,3,6999ST,0.41,3.1,418.0,,32.3,,46.6,59.1,,2.1,2.77,0.89,21.76,4.56,61.84,3.92,0.1,0.9
521,2020-01-20,7006ST,AC,3,LML,3,7006ST,0.24,2.41,430.0,,32.2,,47.2,59.0,,2.14,2.69,0.88,21.81,4.42,61.93,3.89,0.09,0.93
522,2020-01-21,7012ST,AC,2,LML,2,7012ST,0.26,2.46,421.0,22.0,34.9,40.3,50.6,60.0,,1.91,2.84,0.9,22.12,4.48,61.74,3.95,0.1,0.94
523,2020-01-22,7017ST,AC,3,LML,3,7017ST,0.31,2.79,417.0,,32.7,,47.6,56.0,,1.95,2.58,0.89,22.24,4.64,62.07,3.88,0.1,0.92
524,2020-01-24,7022ST,AC,2,LML,2,7022ST,0.32,1.6,413.0,,30.5,,45.3,55.7,,1.95,2.84,0.89,22.39,4.62,61.38,3.95,0.1,0.92
525,2020-01-24,7027ST,AC,3,LML,3,7027ST,0.28,1.58,411.0,,29.2,,47.4,56.4,,2.14,2.87,0.9,22.53,4.71,61.13,4.08,0.1,0.96
526,2020-01-26,7026ST,AC,2,LML,2,7026ST,0.24,1.78,416.0,,32.2,,48.8,60.0,,2.09,2.95,0.9,21.96,4.78,61.07,4.15,0.1,0.97
527,2020-01-26,7027ST,AC,3,LML,3,7027ST,0.34,2.0,409.0,,29.1,,46.5,56.0,,2.03,2.77,0.89,22.07,4.81,61.38,4.1,0.1,0.96
528,2020-01-27,7072ST,AC,3,LML,3,7072ST,0.26,2.22,411.0,,28.1,,44.8,54.8,,1.93,2.67,0.92,22.11,4.73,61.06,4.12,0.09,1.01
529,2020-01-28,7076ST,AC,2,LML,2,7076ST,0.11,1.52,409.0,15.8,33.8,38.3,45.6,59.1,,2.09,2.94,0.97,22.12,4.61,60.87,4.32,0.09,1.06
530,2020-01-29,7022ST,AC,3,LML,3,7022ST,0.41,2.36,418.0,,33.1,,42.3,57.8,,1.97,2.87,0.94,22.09,4.52,61.14,4.15,0.09,1.04
531,2020-01-31,7026ST,AC,2,LML,2,7026ST,0.29,1.64,412.0,13.7,31.4,34.1,46.3,57.7,,1.88,2.96,0.96,22.28,5.0,60.98,4.1,0.1,0.95
532,2020-01-31,7027ST,AC,3,LML,3,7027ST,0.47,2.5,425.0,,29.3,,47.6,58.3,,2.4,2.8,0.92,21.62,4.57,61.68,3.92,0.07,0.99
533,2020-02-02,7052ST,AC,2,LML,2,7052ST,0.22,1.72,419.0,,28.1,,42.6,54.4,,1.64,2.8,0.94,21.89,4.57,61.59,4.06,0.08,1.01
534,2020-02-03,7059ST,AC,2,LML,2,7059ST,0.29,1.74,413.0,15.9,26.5,31.9,45.6,57.1,,1.74,2.89,0.98,22.32,5.21,61.09,4.06,0.09,0.93
535,2020-02-04,7066ST,AC,2,LML,2,7066ST,0.33,1.88,412.0,,25.1,,41.8,52.2,,1.81,2.77,1.03,22.2,5.26,61.07,4.02,0.09,0.86
536,2020-02-05,7072ST,AC,2,LML,2,7072ST,0.36,1.94,408.0,12.1,24.7,,40.0,53.4,,1.74,2.89,1.0,22.02,5.29,61.11,3.98,0.09,0.88
537,2020-02-06,7081ST,AC,2,LML,2,7081ST,0.31,1.85,411.0,12.6,,,44.1,53.6,,1.76,2.81,1.0,22.11,5.29,61.3,3.97,0.09,0.89
538,2020-02-07,7087ST,AC,2,LML,2,7087ST,0.25,2.01,416.0,,23.9,,40.3,52.3,,1.67,2.87,0.96,22.26,5.27,61.25,4.02,0.09,0.93
539,2020-02-09,7091ST,AC,2,LML,2,7091ST,0.22,1.83,420.0,13.2,27.0,,45.9,57.1,,1.76,2.91,1.02,22.01,5.13,61.41,4.01,0.09,0.9
540,2020-02-10,7101ST,AC,2,LML,2,7101ST,0.26,1.92,418.0,13.4,26.1,31.8,44.8,56.9,,1.74,2.85,0.96,22.17,5.28,61.32,3.98,0.09,0.94
541,2020-02-11,7108ST,AC,2,LML,2,7108ST,0.19,1.81,411.0,,26.2,,41.0,55.8,,1.66,2.84,0.95,22.09,5.23,61.21,3.95,0.09,0.93
542,2020-02-12,7118ST,AC,2,LML,2,7118ST,0.12,1.76,409.0,,25.4,,42.6,54.2,,1.79,2.9,0.93,22.1,5.15,61.49,3.97,0.08,0.93
543,2020-02-13,7121ST,AC,2,LML,2,7121ST,0.14,1.93,412.0,15.3,,,45.7,56.6,,1.54,2.9,0.9,21.86,4.98,61.89,3.9,0.07,0.91
544,2020-02-14,7128ST,AC,2,LML,2,7128ST,0.0,1.15,422.0,,30.8,,46.8,57.8,,1.48,2.85,0.89,21.78,5.03,61.9,3.87,0.07,0.91
545,2020-02-16,7172ST,AC,2,LML,2,7172ST,0.41,2.4,402.0,,30.7,,48.1,59.5,,1.63,2.9,0.86,21.49,4.84,62.08,3.88,0.06,0.92
546,2020-02-17,7126ST,AC,2,LML,2,7126ST,0.36,1.97,411.0,13.7,28.4,34.1,43.2,55.1,,1.48,2.91,0.86,21.64,4.81,62.21,3.88,0.06,0.91
547,2020-02-18,7152ST,AC,2,LML,2,7152ST,0.05,1.34,416.0,,29.4,,45.6,57.0,,1.65,2.89,0.9,21.83,4.8,61.78,3.98,0.08,0.96
548,2020-02-19,7158ST,AC,2,LML,2,7158ST,0.19,1.64,419.0,,26.8,,44.2,58.4,,1.67,2.78,0.89,21.87,4.75,61.88,3.96,0.07,0.93
549,2020-02-20,7167ST,AC,2,LML,2,7167ST,0.26,1.71,422.0,13.2,,,43.1,56.0,,1.55,2.82,0.92,22.01,4.79,61.91,3.94,0.07,0.99
550,2020-02-23,7172ST,AC,2,LML,2,7172ST,0.19,1.58,426.0,,24.9,,41.3,55.6,,1.51,2.89,0.9,22.04,4.66,61.61,4.11,0.08,0.98
551,2020-02-25,7187ST,AC,3,LML,3,7187ST,0.24,1.82,408.0,19.7,30.4,,,55.1,,1.59,2.83,1.03,22.86,4.53,60.87,4.51,0.09,0.86
552,2020-02-26,7186ST,AC,2,LML,2,7186ST,0.16,1.64,431.0,18.2,25.8,30.9,43.4,55.1,,1.54,2.94,0.87,22.31,4.66,61.37,4.3,0.09,0.99
553,2020-02-26,7192ST,AC,2,LML,2,7192ST,0.11,1.61,428.0,,27.9,,44.6,56.6,,1.49,3.03,0.82,22.44,4.62,61.37,4.3,0.09,0.98
554,2020-02-27,7195ST,AC,3,LML,3,7195ST,0.09,1.69,410.0,15.0,,,,54.9,,1.74,3.27,0.92,22.31,4.42,60.4,4.52,0.1,1.03
555,2020-02-28,7200ST,AC,2,LML,2,7200ST,0.29,1.64,419.0,,30.4,,43.3,54.5,,1.65,2.85,0.84,21.83,4.35,60.92,4.42,0.1,1.05
556,2020-02-28,7201ST,AC,3,LML,3,7201ST,0.09,1.55,431.0,,29.4,,,54.4,,1.69,2.9,0.84,22.0,4.3,60.92,4.46,0.1,1.01
557,2020-03-01,7202ST,AC,2,LML,2,7202ST,0.09,1.41,414.0,,30.6,,46.1,55.2,,1.66,3.07,0.89,22.2,4.08,60.33,4.68,0.1,1.09
558,2020-03-01,7205ST,AC,3,LML,3,7205ST,0.09,1.52,426.0,16.8,30.0,,,56.8,,1.65,3.2,0.93,22.64,3.99,60.42,4.81,0.1,1.17
559,2020-03-02,7212ST,AC,2,LML,2,7212ST,0.13,1.56,426.0,21.2,32.3,43.3,50.0,58.6,,1.49,2.86,0.87,22.41,4.12,61.22,4.5,0.1,1.09
560,2020-03-02,7217ST,AC,3,LML,3,7217ST,0.11,1.44,431.0,18.1,30.1,,,55.3,,1.79,2.85,0.84,21.79,4.06,60.04,4.53,0.1,1.05
561,2020-03-03,7221ST,AC,2,LML,2,7221ST,0.19,1.71,418.0,,34.0,,50.6,59.3,,1.53,2.8,0.85,22.36,4.09,60.92,4.52,0.1,1.08
562,2020-03-03,7222ST,AC,3,LML,3,7222ST,0.1,1.45,426.0,18.0,29.6,,,55.2,,1.81,2.95,0.84,21.72,4.09,59.69,4.5,0.1,1.13
563,2020-03-04,7227ST,AC,2,LML,2,7227ST,0.13,1.65,427.0,,32.2,,47.7,59.4,,1.43,2.83,0.86,22.48,4.11,60.96,4.53,0.1,1.09
564,2020-03-04,7228ST,AC,3,LML,3,7228ST,0.09,1.47,422.0,19.2,29.0,,,57.3,,1.81,2.92,0.91,22.33,4.09,61.2,4.53,0.09,1.06
565,2020-03-05,7229ST,AC,2,LML,2,7229ST,0.11,1.65,429.0,19.0,,,47.3,57.0,,1.76,2.81,0.85,22.36,4.16,60.91,4.54,0.1,1.09
566,2020-03-05,7277ST,AC,3,LML,3,7277ST,0.06,1.36,426.0,20.3,,,,59.2,,1.84,2.86,0.88,21.34,4.26,61.36,4.56,0.08,1.04
567,2020-03-06,7279ST,AC,2,LML,2,7279ST,0.06,1.68,426.0,,31.6,,48.5,58.1,,1.54,2.79,0.87,22.4,4.28,60.86,4.56,0.1,1.06
568,2020-03-06,7220ST,AC,3,LML,3,7220ST,0.0,1.14,437.0,,33.4,,,57.5,,2.12,2.74,0.83,21.77,4.46,61.47,4.3,0.08,0.99
569,2020-03-08,7228ST,AC,2,LML,2,7228ST,0.09,1.48,436.0,,33.2,,50.2,59.7,,1.87,2.85,0.81,21.85,4.69,61.09,4.27,0.09,1.02
570,2020-03-08,7229ST,AC,3,LML,3,7229ST,0.12,1.37,427.0,20.2,32.3,,,60.3,,1.75,2.88,0.83,21.92,4.55,61.2,4.33,0.09,1.02
571,2020-03-10,7252ST,AC,2,LML,2,7252ST,0.0,1.29,441.0,20.4,34.5,44.2,51.0,59.5,,1.9,2.79,0.81,22.05,4.63,61.46,4.35,0.09,1.02
572,2020-03-10,7255ST,AC,3,LML,3,7255ST,0.12,1.37,427.0,20.7,32.1,,,58.4,,1.7,2.81,0.84,21.43,4.57,61.22,4.19,0.1,1.0
573,2020-03-10,7262ST,AC,2,LML,2,7262ST,0.05,1.31,436.0,,34.1,,53.2,59.6,,1.84,2.94,0.84,20.92,4.72,61.09,4.16,0.09,0.96
574,2020-03-10,7267ST,AC,3,LML,3,7267ST,0.06,1.4,411.0,20.9,32.1,,,58.4,,1.77,2.87,0.82,21.88,4.62,61.14,4.3,0.09,1.02
575,2020-03-11,7268ST,AC,2,LML,2,7268ST,0.16,1.36,424.0,,34.9,,50.4,60.4,,1.79,2.79,0.79,22.23,4.7,61.39,4.3,0.09,1.03
576,2020-03-11,7269ST,AC,3,LML,3,7269ST,0.09,1.49,412.0,20.9,34.9,,,58.9,,1.73,2.91,0.82,22.36,4.62,61.51,4.38,0.09,1.04
577,2020-03-12,7277ST,AC,2,LML,2,7277ST,0.21,1.45,421.0,20.6,,,49.6,57.6,,1.73,2.89,0.84,21.46,4.74,61.4,4.21,0.1,1.08
578,2020-03-12,7272ST,AC,3,LML,3,7272ST,0.11,1.59,407.0,19.0,,,,58.8,,1.96,2.92,0.84,21.45,4.65,61.47,4.24,0.1,1.1
579,2020-03-13,7279ST,AC,2,LML,2,7279ST,0.2,1.62,416.0,,32.1,,47.3,57.7,,1.84,2.96,0.8,22.37,5.14,61.44,4.19,0.1,0.95
580,2020-03-13,7280ST,AC,3,LML,3,7280ST,0.19,1.71,406.0,,30.2,,,55.2,,,2.92,0.77,21.95,4.8,61.5,4.14,0.09,1.0
581,2020-03-15,7288ST,AC,2,LML,2,7288ST,0.26,1.71,419.0,,31.8,,50.2,59.3,,1.92,2.87,0.77,22.34,4.95,61.42,4.16,0.1,0.96
582,2020-03-15,7289ST,AC,3,LML,3,7289ST,0.21,1.88,403.0,17.1,31.1,,,57.1,,1.96,2.89,0.78,22.35,5.0,61.52,4.19,0.09,0.98
583,2020-03-16,7291ST,AC,2,LML,2,7291ST,0.25,1.81,420.0,18.9,32.1,42.0,48.4,58.0,,2.08,2.91,0.78,22.25,5.03,61.25,4.2,0.1,1.06
584,2020-03-16,7292ST,AC,3,LML,3,7292ST,0.25,1.99,403.0,18.7,31.4,,,59.3,,2.08,2.94,0.79,22.21,4.91,61.39,4.21,0.09,1.02
585,2020-03-17,7297ST,AC,2,LML,2,7297ST,0.08,1.65,425.0,,30.6,,46.8,57.0,,1.99,2.94,0.82,22.07,4.99,61.4,4.26,0.09,1.05
586,2020-03-17,7298ST,AC,3,LML,3,7298ST,0.25,1.72,414.0,17.6,31.9,,,57.9,,2.03,2.85,0.81,22.0,4.93,61.04,4.22,0.09,1.05
587,2020-03-18,7707ST,AC,2,LML,2,7707ST,0.0,1.8,411.0,,30.9,,48.2,58.5,,1.7,2.88,0.8,21.33,4.82,62.11,4.03,0.06,1.03
588,2020-03-18,7702ST,AC,3,LML,3,7702ST,0.0,1.56,416.0,18.1,32.0,,,58.8,,1.67,2.87,0.82,21.73,4.87,61.81,4.14,0.08,1.03
589,2020-03-19,7709ST,AC,3,LML,3,7709ST,0.17,1.67,402.0,19.1,,,,60.0,,1.85,2.86,0.83,20.7,4.72,62.27,3.97,0.09,1.02
590,2020-04-08,7719ST,AC,2,LML,2,7719ST,0.09,1.74,409.0,,30.8,,42.9,58.1,,1.69,2.85,0.8,21.41,4.79,62.56,4.01,0.06,1.0
591,2020-04-11,7727ST,AC,2,LML,2,7727ST,0.09,1.71,406.0,,30.7,,48.2,60.2,,1.71,2.84,0.79,20.76,4.67,62.84,3.85,0.04,0.98
592,2020-04-13,7728ST,AC,2,LML,2,7728ST,0.09,1.65,402.0,,28.4,,47.1,60.4,,1.77,2.87,0.79,21.05,4.76,62.36,3.97,0.05,0.99
593,2020-04-13,7729ST,AC,3,LML,3,7729ST,0.06,1.64,400.0,17.2,32.1,,,60.0,,2.04,2.92,0.79,20.84,4.71,62.45,3.94,0.04,0.97
594,2020-04-14,7772ST,AC,2,LML,2,7772ST,0.27,1.66,392.0,16.4,29.5,37.6,43.7,55.5,,1.84,2.94,0.79,20.99,4.72,62.32,4.01,0.05,0.99
595,2020-04-14,7775ST,AC,3,LML,3,7775ST,0.24,1.76,411.0,16.9,29.7,,,57.4,,1.62,2.92,0.78,20.98,4.71,62.48,3.95,0.05,1.0
596,2020-04-15,7779ST,AC,2,LML,2,7779ST,0.33,2.01,401.0,,29.1,,43.7,55.1,,1.75,2.8,0.78,21.15,4.76,62.37,4.02,0.05,0.98
